Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date	
(m.s^-2)	(m.s^-2)	(m.s^-2)	(°.s^-1)	(°.s^-1)	(°.s^-1)	(°)	(°)	(°)	(s)	(HH:MM:SS.SS	(YYYY-MM-DD)	
0.561	0.556	-9.751	-0.121191	0.024841	-10.324705	-1.089854	2.461235	-1.981175	2018.944	15:58.3	3/16/2024	168.944
0.759	0.461	-10.166	-0.004774	-0.009848	-10.22468	-1.09579	2.458013	-2.123189	2018.958	15:58.3	3/16/2024	168.958
0.719	0.685	-10.268	-0.043624	0.124187	-9.992608	-1.102292	2.454214	-2.26365	2018.972	15:58.3	3/16/2024	168.972
0.41	0.953	-9.546	0.00034	0.485602	-9.960294	-1.109809	2.455109	-2.40263	2018.986	15:58.3	3/16/2024	168.986
0.62	1.204	-9.543	-0.371749	0.279008	-10.135195	-1.114239	2.46	-2.544154	2019	15:58.4	3/16/2024	169
0.622	0.576	-9.653	-0.042309	0.331111	-10.189824	-1.118573	2.464685	-2.687114	2019.014	15:58.4	3/16/2024	169.014
0.559	0.161	-9.603	0.062913	0.310677	-10.249036	-1.125724	2.464853	-2.831118	2019.028	15:58.4	3/16/2024	169.028
0.557	0.404	-9.765	-0.043725	0.487418	-10.296543	-1.127768	2.469766	-2.968866	2019.042	15:58.4	3/16/2024	169.042
0.524	0.44	-9.73	0.082119	0.581021	-10.2269	-1.128973	2.475469	-3.105572	2019.056	15:58.4	3/16/2024	169.056
0.491	0.476	-9.694	0.207964	0.674623	-10.157256	-1.130191	2.481169	-3.242278	2019.07	15:58.4	3/16/2024	169.07
0.459	0.512	-9.658	0.333808	0.768225	-10.087613	-1.131424	2.486865	-3.378986	2019.084	15:58.4	3/16/2024	169.084
0.426	0.548	-9.622	0.459652	0.861828	-10.01797	-1.13267	2.49256	-3.515694	2019.098	15:58.4	3/16/2024	169.098
0.393	0.584	-9.586	0.585496	0.95543	-9.948326	-1.133929	2.498251	-3.652403	2019.112	15:58.5	3/16/2024	169.112
0.527	0.595	-9.46	0.618604	0.837737	-9.981913	-1.135203	2.503939	-3.789112	2019.126	15:58.5	3/16/2024	169.126
0.53	1.113	-9.908	0.453605	0.685483	-10.200343	-1.135363	2.510233	-3.931189	2019.14	15:58.5	3/16/2024	169.14
0.453	0.66	-9.402	0.398173	0.655529	-10.384441	-1.134558	2.517117	-4.074845	2019.154	15:58.5	3/16/2024	169.154
0.463	1.043	-9.698	0.625605	0.537064	-10.217626	-1.132448	2.524871	-4.217092	2019.168	15:58.5	3/16/2024	169.168
0.5	0.637	-10.04	0.982211	0.806785	-9.959517	-1.127844	2.531069	-4.355388	2019.182	15:58.5	3/16/2024	169.182
0.323	0.997	-9.558	0.872682	0.918184	-9.71515	-1.122162	2.538968	-4.492072	2019.196	15:58.5	3/16/2024	169.196
0.506	0.833	-9.858	0.79005	0.911273	-9.72317	-1.115605	2.549483	-4.627482	2019.21	15:58.6	3/16/2024	169.21
0.573	0.9	-9.697	0.507653	1.068114	-9.796946	-1.114475	2.559102	-4.765153	2019.224	15:58.6	3/16/2024	169.224
0.628	0.911	-9.533	0.427625	0.883584	-9.88441	-1.114391	2.565287	-4.904592	2019.238	15:58.6	3/16/2024	169.238
0.624	0.813	-9.464	0.350489	0.766009	-9.959111	-1.115085	2.568895	-5.045353	2019.252	15:58.6	3/16/2024	169.252
0.623	0.703	-9.566	0.293289	0.610868	-10.018134	-1.115788	2.572502	-5.186115	2019.266	15:58.6	3/16/2024	169.266
0.622	0.592	-9.668	0.236089	0.455727	-10.077157	-1.1165	2.576106	-5.326878	2019.28	15:58.6	3/16/2024	169.28
0.51	0.383	-9.94	0.186605	0.344431	-10.009727	-1.118896	2.578137	-5.467128	2019.294	15:58.6	3/16/2024	169.294
0.556	0.477	-10.117	0.007754	0.036853	-9.963894	-1.125477	2.576227	-5.606094	2019.308	15:58.7	3/16/2024	169.308
0.535	0.569	-9.937	-0.004858	0.13572	-9.953671	-1.133804	2.572486	-5.744828	2019.322	15:58.7	3/16/2024	169.322
0.53	0.503	-9.604	-0.125505	0.056765	-9.943467	-1.14283	2.568926	-5.879107	2019.336	15:58.7	3/16/2024	169.336
0.814	0.608	-9.362	-0.257276	-0.197179	-9.749651	-1.152402	2.566013	-6.007505	2019.35	15:58.7	3/16/2024	169.35
0.54	0.827	-10.355	-0.116962	-0.325808	-9.833934	-1.158073	2.557999	-6.144575	2019.364	15:58.7	3/16/2024	169.364
0.411	0.716	-10.162	0.143635	-0.287533	-9.835208	-1.163489	2.551661	-6.281823	2019.378	15:58.7	3/16/2024	169.378
0.54	0.65	-10.047	0.156277	-0.06981	-9.914537	-1.168602	2.546902	-6.419938	2019.392	15:58.7	3/16/2024	169.392
0.531	0.645	-10.035	0.08333	-0.051623	-10.003678	-1.173039	2.544074	-6.562474	2019.406	15:58.8	3/16/2024	169.406
0.523	0.641	-10.023	0.010383	-0.033435	-10.092819	-1.177469	2.541236	-6.705008	2019.42	15:58.8	3/16/2024	169.42
0.514	0.637	-10.01	-0.062564	-0.015248	-10.181961	-1.181892	2.538387	-6.847541	2019.434	15:58.8	3/16/2024	169.434
0.505	0.633	-9.998	-0.135511	0.002939	-10.271102	-1.186308	2.535527	-6.990076	2019.448	15:58.8	3/16/2024	169.448
0.496	0.629	-9.986	-0.208458	0.021127	-10.360244	-1.190716	2.532656	-7.132606	2019.462	15:58.8	3/16/2024	169.462
0.528	0.655	-10.156	-0.055242	-0.036657	-10.308212	-1.196078	2.529127	-7.274515	2019.476	15:58.8	3/16/2024	169.476
0.487	0.614	-9.722	0.218412	0.228894	-10.127888	-1.202711	2.524718	-7.415591	2019.49	15:58.8	3/16/2024	169.49
0.545	0.924	-9.681	0.295448	0.28831	-10.001399	-1.201511	2.526359	-7.554499	2019.504	15:58.9	3/16/2024	169.504
0.225	1.005	-9.649	0.492303	0.501591	-9.94168	-1.20156	2.530765	-7.683622	2019.518	15:58.9	3/16/2024	169.518
0.594	1.085	-9.668	0.386676	0.819943	-10.059815	-1.202879	2.537996	-7.808482	2019.532	15:58.9	3/16/2024	169.532
0.573	1.042	-9.762	0.225177	1.040098	-10.213044	-1.20617	2.54975	-7.951797	2019.546	15:58.9	3/16/2024	169.546
0.454	0.524	-9.555	0.198046	1.231391	-10.239452	-1.209493	2.562556	-8.095302	2019.56	15:58.9	3/16/2024	169.56
0.682	0.697	-9.669	0.270095	1.241655	-10.279326	-1.213491	2.575101	-8.237832	2019.574	15:58.9	3/16/2024	169.574
0.423	0.675	-9.742	0.211944	1.192174	-10.196263	-1.219123	2.585932	-8.377736	2019.588	15:58.9	3/16/2024	169.588
0.428	0.741	-9.653	0.154854	1.109872	-10.111835	-1.22478	2.596749	-8.517638	2019.602	15:59.0	3/16/2024	169.602
0.486	0.76	-9.49	0.082512	1.008634	-10.018421	-1.230464	2.607552	-8.657543	2019.616	15:59.0	3/16/2024	169.616
0.545	0.779	-9.328	0.010169	0.907395	-9.925008	-1.236174	2.618341	-8.797449	2019.63	15:59.0	3/16/2024	169.63
0.642	0.66	-9.395	0.003148	0.832468	-9.855668	-1.241912	2.629117	-8.937361	2019.644	15:59.0	3/16/2024	169.644
0.604	0.748	-9.631	0.157649	0.636964	-9.744175	-1.246878	2.636699	-9.075388	2019.658	15:59.0	3/16/2024	169.658
0.58	0.665	-9.083	0.011778	0.660307	-9.807819	-1.251224	2.642359	-9.211843	2019.672	15:59.0	3/16/2024	169.672
0.547	0.749	-9.188	0.129505	0.675063	-9.734966	-1.255355	2.650852	-9.347302	2019.686	15:59.0	3/16/2024	169.686
0.72	0.627	-9.838	0.422653	0.58199	-9.689269	-1.256698	2.65477	-9.48314	2019.7	15:59.1	3/16/2024	169.7
0.551	0.601	-9.879	0.625647	0.616347	-9.749064	-1.256576	2.657721	-9.614631	2019.714	15:59.1	3/16/2024	169.714
0.503	0.467	-9.487	0.639977	0.487097	-9.78205	-1.255589	2.662825	-9.734859	2019.728	15:59.1	3/16/2024	169.728
0.319	0.646	-9.249	0.555882	0.580288	-9.859113	-1.25272	2.667924	-9.869932	2019.742	15:59.1	3/16/2024	169.742
0.38	0.627	-9.378	0.529528	0.366841	-9.862798	-1.249187	2.667695	-10.008044	2019.756	15:59.1	3/16/2024	169.756
0.442	0.607	-9.507	0.503174	0.153393	-9.866482	-1.245162	2.660367	-10.146903	2019.77	15:59.1	3/16/2024	169.77
0.503	0.588	-9.635	0.47682	-0.060055	-9.870167	-1.241119	2.653047	-10.285766	2019.784	15:59.1	3/16/2024	169.784
0.564	0.569	-9.764	0.450466	-0.273502	-9.873851	-1.237059	2.645738	-10.424627	2019.798	15:59.1	3/16/2024	169.798
0.625	0.55	-9.893	0.424112	-0.48695	-9.877536	-1.232981	2.638439	-10.563487	2019.812	15:59.2	3/16/2024	169.812
0.661	0.837	-10.508	0.511193	-0.757346	-9.895315	-1.228886	2.631149	-10.702348	2019.826	15:59.2	3/16/2024	169.826
0.59	0.617	-10.584	0.983217	-0.271979	-9.878067	-1.224042	2.621169	-10.840034	2019.84	15:59.2	3/16/2024	169.84
0.541	0.758	-9.593	0.751305	-0.401051	-9.890873	-1.219782	2.611309	-10.977449	2019.854	15:59.2	3/16/2024	169.854
0.689	0.618	-9.628	0.324654	-0.576426	-9.896176	-1.217752	2.604433	-11.115375	2019.868	15:59.2	3/16/2024	169.868
0.578	0.887	-10.193	-0.04445	-0.616	-9.905584	-1.225199	2.591816	-11.254591	2019.882	15:59.2	3/16/2024	169.882
0.503	0.702	-10.147	-0.121971	-0.803918	-10.007623	-1.233969	2.578036	-11.393687	2019.896	15:59.2	3/16/2024	169.896
0.401	0.794	-10.205	0.098913	-0.307972	-10.025184	-1.242406	2.563987	-11.532345	2019.91	15:59.3	3/16/2024	169.91
0.495	0.735	-9.682	-0.058315	-0.17824	-10.054677	-1.251471	2.558597	-11.657174	2019.924	15:59.3	3/16/2024	169.924
0.581	0.787	-9.852	-0.420962	-0.154628	-10.035785	-1.261689	2.55604	-11.789699	2019.938	15:59.3	3/16/2024	169.938
0.583	0.774	-9.777	-0.403679	-0.015775	-10.005295	-1.272776	2.555597	-11.927997	2019.952	15:59.3	3/16/2024	169.952
0.582	0.675	-9.721	-0.336671	0.158958	-9.977061	-1.283861	2.555127	-12.066293	2019.966	15:59.3	3/16/2024	169.966
0.581	0.576	-9.664	-0.269662	0.333691	-9.948827	-1.294946	2.55463	-12.204595	2019.98	15:59.3	3/16/2024	169.98
0.573	0.572	-9.767	-0.231338	0.434897	-9.90417	-1.305763	2.554807	-12.342688	2019.994	15:59.3	3/16/2024	169.994
0.613	0.633	-9.923	-0.268606	0.389541	-9.826298	-1.315916	2.556707	-12.48028	2020.008	15:59.4	3/16/2024	170.008
0.542	0.602	-9.735	0.020513	0.483988	-9.800179	-1.323061	2.560328	-12.616805	2020.022	15:59.4	3/16/2024	170.022
0.452	0.718	-10.021	0.350729	0.861861	-9.838389	-1.325383	2.566696	-12.753879	2020.036	15:59.4	3/16/2024	170.036
0.339	1.211	-10.068	0.60851	1.05308	-9.904553	-1.321949	2.576363	-12.891905	2020.05	15:59.4	3/16/2024	170.05
0.506	0.718	-9.854	0.691276	1.142225	-9.950063	-1.316819	2.589888	-13.030905	2020.064	15:59.4	3/16/2024	170.064
0.566	0.696	-9.726	0.574016	1.174146	-9.811068	-1.311846	2.603517	-13.168173	2020.078	15:59.4	3/16/2024	170.078
0.521	0.636	-9.06	0.536492	1.120535	-9.678945	-1.307359	2.61669	-13.303901	2020.092	15:59.4	3/16/2024	170.092
0.621	0.79	-9.387	0.563264	0.985032	-9.779591	-1.30506	2.626667	-13.438161	2020.106	15:59.5	3/16/2024	170.106
0.701	0.677	-9.457	0.504261	0.86662	-9.827064	-1.302784	2.636649	-13.572418	2020.12	15:59.5	3/16/2024	170.12
0.702	0.667	-9.336	0.514488	0.836356	-9.788419	-1.300532	2.646636	-13.706682	2020.134	15:59.5	3/16/2024	170.134
0.704	0.658	-9.215	0.524716	0.806092	-9.749774	-1.298304	2.656628	-13.840943	2020.148	15:59.5	3/16/2024	170.148
0.706	0.648	-9.094	0.534943	0.775829	-9.711129	-1.296098	2.666626	-13.975201	2020.162	15:59.5	3/16/2024	170.162
0.708	0.638	-8.973	0.54517	0.745565	-9.672484	-1.293916	2.676629	-14.109467	2020.176	15:59.5	3/16/2024	170.176
0.71	0.628	-8.852	0.555397	0.715302	-9.633839	-1.291758	2.686637	-14.243728	2020.19	15:59.5	3/16/2024	170.19
0.715	0.645	-9.252	0.350823	0.511718	-9.619292	-1.293481	2.688326	-14.378767	2020.204	15:59.6	3/16/2024	170.204
0.642	0.564	-9.19	0.25165	0.403854	-9.600711	-1.29799	2.688517	-14.512636	2020.218	15:59.6	3/16/2024	170.218
0.459	0.529	-9.225	0.009216	0.135961	-9.566365	-1.304131	2.687021	-14.645891	2020.232	15:59.6	3/16/2024	170.232
0.502	0.722	-9.709	0.174228	-0.104186	-9.669512	-1.30754	2.682181	-14.780907	2020.246	15:59.6	3/16/2024	170.246
0.635	0.566	-10.067	0.346285	-0.219301	-9.709099	-1.310549	2.676296	-14.916529	2020.26	15:59.6	3/16/2024	170.26
0.569	0.443	-9.548	0.356641	-0.050952	-9.745347	-1.312704	2.670546	-15.051953	2020.274	15:59.6	3/16/2024	170.274
0.716	0.619	-9.095	0.286124	-0.13458	-9.675804	-1.313136	2.666187	-15.186265	2020.288	15:59.6	3/16/2024	170.288
0.744	0.756	-9.717	0.262762	-0.290029	-9.566448	-1.315482	2.656695	-15.320753	2020.302	15:59.7	3/16/2024	170.302
0.675	0.639	-9.346	0.286383	-0.616244	-9.650316	-1.316931	2.646195	-15.454862	2020.316	15:59.7	3/16/2024	170.316
0.509	0.72	-9.765	0.401565	-0.594725	-9.66279	-1.316764	2.635498	-15.588421	2020.33	15:59.7	3/16/2024	170.33
0.376	0.739	-9.992	0.584808	-0.357371	-9.654511	-1.316571	2.624801	-15.721979	2020.344	15:59.7	3/16/2024	170.344
0.396	0.806	-10.054	0.704332	-0.143224	-9.731532	-1.313371	2.618216	-15.856834	2020.358	15:59.7	3/16/2024	170.358
0.535	0.775	-9.642	0.654349	-0.06291	-9.725966	-1.308245	2.614725	-15.992715	2020.372	15:59.7	3/16/2024	170.372
0.581	0.606	-9.919	0.655546	-0.205477	-9.778235	-1.30504	2.61126	-16.128915	2020.386	15:59.7	3/16/2024	170.386
0.501	0.531	-10.398	0.834955	0.090675	-9.808053	-1.302582	2.606461	-16.265015	2020.4	15:59.7	3/16/2024	170.4
0.628	0.715	-9.903	0.580013	0.12681	-9.68961	-1.300907	2.601972	-16.400428	2020.414	15:59.8	3/16/2024	170.414
0.638	0.807	-10.051	0.482171	0.008899	-9.637509	-1.300454	2.599585	-16.53423	2020.428	15:59.8	3/16/2024	170.428
0.615	0.824	-10.191	0.328344	0.017037	-9.552625	-1.302329	2.597295	-16.667145	2020.442	15:59.8	3/16/2024	170.442
0.659	0.619	-10.381	0.221136	0.00293	-9.472009	-1.305226	2.597553	-16.799844	2020.456	15:59.8	3/16/2024	170.456
0.609	0.609	-10.327	0.163035	0.166913	-9.481285	-1.308978	2.601185	-16.932449	2020.47	15:59.8	3/16/2024	170.47
0.559	0.6	-10.274	0.104934	0.330896	-9.49056	-1.317109	2.611072	-17.063974	2020.484	15:59.8	3/16/2024	170.484
0.51	0.59	-10.221	0.046833	0.494879	-9.499836	-1.325262	2.620941	-17.195496	2020.498	15:59.8	3/16/2024	170.498
0.46	0.58	-10.167	-0.011268	0.658861	-9.509112	-1.333438	2.63079	-17.327022	2020.512	15:59.9	3/16/2024	170.512
0.41	0.57	-10.114	-0.069368	0.822844	-9.518388	-1.341637	2.640622	-17.458551	2020.526	15:59.9	3/16/2024	170.526
0.361	0.56	-10.061	-0.127469	0.986827	-9.527663	-1.349858	2.650434	-17.590082	2020.54	15:59.9	3/16/2024	170.54
0.551	0.772	-9.816	-0.340745	0.847445	-9.502731	-1.358737	2.660068	-17.721626	2020.554	15:59.9	3/16/2024	170.554
0.677	0.381	-10.267	-0.327588	0.821621	-9.367808	-1.369223	2.669278	-17.853213	2020.568	15:59.9	3/16/2024	170.568
0.658	0.427	-10.039	-0.217223	1.073027	-9.294759	-1.379489	2.677165	-17.983434	2020.582	15:59.9	3/16/2024	170.582
0.759	0.583	-9.977	0.052951	1.075448	-9.372457	-1.386565	2.685561	-18.114302	2020.596	15:59.9	3/16/2024	170.596
0.714	0.741	-9.906	0.322034	0.851955	-9.516277	-1.389437	2.694948	-18.246335	2020.61	16:00.0	3/16/2024	170.61
0.616	0.834	-10.078	0.17819	0.484544	-9.600267	-1.392041	2.696993	-18.380929	2020.624	16:00.0	3/16/2024	170.624
0.373	0.822	-9.463	0.346224	0.547961	-9.655263	-1.391831	2.699363	-18.515331	2020.638	16:00.0	3/16/2024	170.638
0.424	0.941	-8.772	0.534071	0.292552	-9.595508	-1.389793	2.701206	-18.649598	2020.652	16:00.0	3/16/2024	170.652
0.513	0.857	-9.154	0.402498	0.090727	-9.604906	-1.38944	2.698391	-18.783852	2020.666	16:00.0	3/16/2024	170.666
0.528	0.864	-9.238	0.505567	0.009712	-9.570459	-1.386061	2.692399	-18.917525	2020.68	16:00.0	3/16/2024	170.68
0.514	0.881	-9.402	0.662367	-0.134532	-9.517616	-1.381459	2.685147	-19.050969	2020.694	16:00.0	3/16/2024	170.694
0.501	0.897	-9.566	0.819168	-0.278775	-9.464772	-1.376841	2.677905	-19.184413	2020.708	16:00.1	3/16/2024	170.708
0.645	0.418	-9.229	0.560024	-0.293505	-9.420812	-1.375294	2.670235	-19.315249	2020.722	16:00.1	3/16/2024	170.722
0.795	0.686	-9.3	0.287637	-0.411753	-9.273437	-1.375606	2.662007	-19.444148	2020.736	16:00.1	3/16/2024	170.736
0.716	0.844	-9.237	0.233131	-0.533424	-9.288526	-1.377714	2.653124	-19.571045	2020.75	16:00.1	3/16/2024	170.75
0.632	0.956	-9.106	0.392396	-0.39335	-9.474517	-1.378465	2.643408	-19.703967	2020.764	16:00.1	3/16/2024	170.764
0.577	0.698	-9.304	0.574688	-0.417362	-9.692454	-1.378405	2.635224	-19.838175	2020.778	16:00.1	3/16/2024	170.778
0.548	0.165	-9.471	0.429711	-0.336474	-9.665904	-1.378551	2.628426	-19.97289	2020.792	16:00.1	3/16/2024	170.792
0.513	0.412	-9.644	0.261138	-0.181458	-9.519571	-1.383568	2.623019	-20.104921	2020.806	16:00.2	3/16/2024	170.806
0.571	0.535	-9.621	0.195813	-0.014231	-9.53708	-1.385386	2.620567	-20.235853	2020.82	16:00.2	3/16/2024	170.82
0.551	0.634	-9.688	0.236554	0.039598	-9.537808	-1.385924	2.6193	-20.366345	2020.834	16:00.2	3/16/2024	170.834
0.531	0.734	-9.756	0.277294	0.093427	-9.538536	-1.38646	2.618031	-20.496841	2020.848	16:00.2	3/16/2024	170.848
0.511	0.833	-9.823	0.318035	0.147256	-9.539264	-1.386992	2.616762	-20.627334	2020.862	16:00.2	3/16/2024	170.862
0.491	0.933	-9.89	0.358775	0.201085	-9.539993	-1.387522	2.61549	-20.757826	2020.876	16:00.2	3/16/2024	170.876
0.471	1.032	-9.958	0.399516	0.254914	-9.540722	-1.388049	2.614218	-20.888325	2020.89	16:00.2	3/16/2024	170.89
0.522	0.94	-9.91	0.47184	0.358167	-9.594816	-1.388573	2.612945	-21.018816	2020.904	16:00.3	3/16/2024	170.904
0.697	0.856	-10.116	0.799927	0.427972	-9.648286	-1.384871	2.614465	-21.150878	2020.918	16:00.3	3/16/2024	170.918
0.543	0.507	-9.954	0.909926	0.487613	-9.49758	-1.378993	2.61792	-21.283665	2020.932	16:00.3	3/16/2024	170.932
0.54	0.562	-10.082	0.64877	0.715332	-9.358487	-1.379029	2.620342	-21.413744	2020.946	16:00.3	3/16/2024	170.946
0.665	0.799	-9.875	0.245514	0.652455	-9.212154	-1.379181	2.624636	-21.542176	2020.96	16:00.3	3/16/2024	170.96
0.431	0.871	-10.137	0.303161	0.521835	-9.157331	-1.379345	2.629335	-21.670215	2020.974	16:00.3	3/16/2024	170.974
0.54	1	-9.843	0.39466	0.602769	-9.127057	-1.379416	2.633174	-21.798933	2020.988	16:00.3	3/16/2024	170.988
0.687	0.8	-10.485	0.293293	0.539773	-9.173982	-1.380683	2.638607	-21.927332	2021.002	16:00.4	3/16/2024	171.002
0.658	0.476	-10.186	-0.004764	0.76275	-9.121071	-1.384671	2.642206	-22.054881	2021.016	16:00.4	3/16/2024	171.016
0.624	0.826	-10.115	-0.152012	0.412188	-9.009757	-1.392011	2.642994	-22.181371	2021.03	16:00.4	3/16/2024	171.03
0.559	0.771	-9.994	-0.081754	0.423214	-9.09358	-1.399352	2.643766	-22.307859	2021.044	16:00.4	3/16/2024	171.044
0.493	0.715	-9.873	-0.011497	0.434239	-9.177402	-1.406695	2.644521	-22.434351	2021.058	16:00.4	3/16/2024	171.058
0.428	0.396	-9.868	-0.072246	0.246382	-9.049972	-1.414208	2.644808	-22.560559	2021.072	16:00.4	3/16/2024	171.072
0.434	0.298	-10.136	-0.20461	0.231443	-8.923862	-1.422733	2.642363	-22.685063	2021.086	16:00.4	3/16/2024	171.086
0.53	0.97	-9.913	-0.135474	0.126243	-8.973451	-1.429411	2.63869	-22.810872	2021.1	16:00.5	3/16/2024	171.1
0.431	0.833	-10.274	0.016547	-0.080073	-9.094049	-1.434431	2.634901	-22.937092	2021.114	16:00.5	3/16/2024	171.114
0.234	0.452	-9.902	0.118918	-0.074748	-9.134108	-1.437156	2.632067	-23.063023	2021.128	16:00.5	3/16/2024	171.128
0.514	0.412	-9.621	0.244712	-0.039593	-9.099009	-1.439186	2.628446	-23.1895	2021.142	16:00.5	3/16/2024	171.142
0.464	0.49	-10.082	0.31956	-0.048119	-9.024474	-1.441731	2.622271	-23.315783	2021.156	16:00.5	3/16/2024	171.156
0.36	0.895	-9.465	0.13793	-0.211269	-9.040382	-1.445108	2.612866	-23.441675	2021.17	16:00.5	3/16/2024	171.17
0.379	0.857	-9.523	0.215608	-0.301147	-9.07808	-1.439954	2.6016	-23.570372	2021.184	16:00.5	3/16/2024	171.184
0.397	0.819	-9.581	0.293286	-0.391025	-9.11578	-1.434773	2.590346	-23.699066	2021.198	16:00.5	3/16/2024	171.198
0.415	0.781	-9.639	0.370964	-0.480903	-9.15348	-1.429568	2.579104	-23.827755	2021.212	16:00.6	3/16/2024	171.212
0.434	0.743	-9.697	0.448642	-0.570781	-9.191179	-1.424337	2.567873	-23.956445	2021.226	16:00.6	3/16/2024	171.226
0.452	0.704	-9.755	0.52632	-0.660659	-9.228878	-1.419082	2.556654	-24.085139	2021.24	16:00.6	3/16/2024	171.24
0.432	0.718	-9.632	0.67618	-0.634095	-9.271941	-1.414015	2.544894	-24.213811	2021.254	16:00.6	3/16/2024	171.254
0.386	0.773	-9.7	0.612574	-0.626395	-9.266967	-1.409456	2.531759	-24.342468	2021.268	16:00.6	3/16/2024	171.268
0.3	0.511	-9.186	0.688596	-0.663545	-9.224567	-1.408303	2.518388	-24.470934	2021.282	16:00.6	3/16/2024	171.282
0.363	0.584	-9.444	0.377323	-0.830888	-9.210631	-1.407415	2.504264	-24.598631	2021.296	16:00.6	3/16/2024	171.296
0.381	0.735	-9.695	0.544838	-0.789401	-9.089101	-1.406126	2.489189	-24.72535	2021.31	16:00.7	3/16/2024	171.31
0.242	0.957	-9.121	0.56853	-0.408552	-9.018628	-1.405136	2.481573	-24.85103	2021.324	16:00.7	3/16/2024	171.324
0.373	0.89	-9.302	0.379462	-0.291735	-9.150219	-1.403835	2.474983	-24.977756	2021.338	16:00.7	3/16/2024	171.338
0.453	0.711	-9.153	0.17103	-0.404617	-9.141348	-1.403197	2.46952	-25.104663	2021.352	16:00.7	3/16/2024	171.352
0.306	0.494	-9.407	0.207386	-0.127518	-9.230444	-1.40794	2.466168	-25.228007	2021.366	16:00.7	3/16/2024	171.366
0.303	0.426	-9.403	0.229743	0.015611	-9.212979	-1.411491	2.46842	-25.353862	2021.38	16:00.7	3/16/2024	171.38
0.344	0.439	-9.55	0.252269	0.183785	-9.172301	-1.414576	2.472911	-25.480716	2021.394	16:00.7	3/16/2024	171.394
0.386	0.452	-9.697	0.274795	0.35196	-9.131623	-1.417671	2.477394	-25.607564	2021.408	16:00.8	3/16/2024	171.408
0.41	0.407	-9.804	0.270176	0.528543	-9.081378	-1.420776	2.481871	-25.734418	2021.422	16:00.8	3/16/2024	171.422
0.375	0.36	-9.602	0.132442	0.702981	-9.124813	-1.42279	2.487211	-25.861613	2021.436	16:00.8	3/16/2024	171.436
0.338	0.729	-9.696	0.182215	0.578338	-9.264545	-1.423347	2.49371	-25.989266	2021.45	16:00.8	3/16/2024	171.45
0.332	0.797	-9.779	0.583888	0.685378	-9.281436	-1.426273	2.496474	-26.120102	2021.464	16:00.8	3/16/2024	171.464
0.275	0.481	-9.819	0.49772	0.605982	-9.363237	-1.424305	2.50214	-26.249945	2021.478	16:00.8	3/16/2024	171.478
0.103	0.736	-9.538	0.577973	0.799665	-9.277181	-1.419295	2.50981	-26.37901	2021.492	16:00.8	3/16/2024	171.492
0.305	0.774	-9.966	0.506448	0.852162	-9.182519	-1.418001	2.516364	-26.508029	2021.506	16:00.9	3/16/2024	171.506
0.347	0.796	-9.572	0.534169	0.867129	-9.212572	-1.41534	2.522112	-26.635484	2021.52	16:00.9	3/16/2024	171.52
0.258	0.819	-9.845	0.840983	0.99605	-9.113975	-1.41214	2.527543	-26.762326	2021.534	16:00.9	3/16/2024	171.534
0.28	0.819	-9.673	0.766319	0.882246	-9.120946	-1.408953	2.53298	-26.889176	2021.548	16:00.9	3/16/2024	171.548
0.303	0.819	-9.502	0.691656	0.768442	-9.127918	-1.405777	2.538425	-27.016016	2021.562	16:00.9	3/16/2024	171.562
0.325	0.819	-9.33	0.616992	0.654637	-9.13489	-1.402613	2.543877	-27.142858	2021.576	16:00.9	3/16/2024	171.576
0.348	0.819	-9.158	0.542329	0.540833	-9.141861	-1.399461	2.549337	-27.269701	2021.59	16:00.9	3/16/2024	171.59
0.371	0.819	-8.987	0.467665	0.427029	-9.148833	-1.396321	2.554802	-27.396544	2021.604	16:01.0	3/16/2024	171.604
0.383	0.898	-9.744	0.197682	0.191887	-9.170142	-1.395887	2.558116	-27.524416	2021.618	16:01.0	3/16/2024	171.618
0.378	0.604	-9.721	0.1741	0.119679	-9.235467	-1.398745	2.558823	-27.652948	2021.632	16:01.0	3/16/2024	171.632
0.649	0.423	-10.283	-0.105811	0.149104	-9.14654	-1.409191	2.553596	-27.780797	2021.646	16:01.0	3/16/2024	171.646
0.516	0.49	-9.983	-0.167766	-0.059481	-9.232616	-1.417402	2.548532	-27.908549	2021.66	16:01.0	3/16/2024	171.66
0.428	0.522	-9.511	-0.110329	-0.237378	-9.245264	-1.425111	2.542876	-28.036622	2021.674	16:01.0	3/16/2024	171.674
0.686	0.451	-10.111	-0.303363	-0.468867	-9.263388	-1.433799	2.535583	-28.16554	2021.688	16:01.0	3/16/2024	171.688
0.459	0.691	-10.103	-0.221587	-0.491999	-9.215725	-1.443174	2.524205	-28.293569	2021.702	16:01.1	3/16/2024	171.702
0.59	0.692	-9.952	-0.093743	-0.525531	-9.238483	-1.448941	2.512809	-28.423023	2021.716	16:01.1	3/16/2024	171.716
0.354	0.777	-10.148	-0.078076	-0.453057	-9.26329	-1.44975	2.502316	-28.554562	2021.73	16:01.1	3/16/2024	171.73
0.468	0.665	-10.147	0.253144	-0.408753	-9.42449	-1.450535	2.49182	-28.686105	2021.744	16:01.1	3/16/2024	171.744
