9.44 , 100.600150038
9.45 , 100.735183796
9.46 , 100.870217554
9.47 , 101.005251313
9.48 , 101.140285071
9.49 , 101.27531883
9.5 , 101.410352588
9.51 , 101.545386347
9.52 , 101.680420105
9.53 , 101.815453863
9.54 , 101.950487622
9.55 , 102.08552138
9.56 , 102.220555139
9.57 , 102.355588897
9.58 , 102.490622656
9.59 , 102.625656414
9.6 , 102.760690173
9.61 , 102.895723931
9.62 , 103.030757689
9.63 , 103.165791448
9.64 , 103.300825206
9.65 , 103.435858965
9.66 , 103.570892723
9.67 , 103.705926482
9.68 , 103.84096024
9.69 , 103.975993999
9.7 , 104.111027757
9.71 , 104.246061515
9.72 , 104.381095274
9.73 , 104.516129032
9.74 , 104.651162791
9.75 , 104.786196549
9.76 , 104.921230308
9.77 , 105.056264066
9.78 , 105.191297824
9.79 , 105.326331583
9.8 , 105.461365341
9.81 , 105.5963991
9.82 , 105.731432858
9.83 , 105.866466617
9.84 , 106.001500375
9.85 , 106.136534134
9.86 , 106.271567892
9.87 , 106.40660165
9.88 , 106.541635409
9.89 , 106.676669167
9.9 , 106.811702926
9.91 , 106.946736684
9.92 , 107.081770443
9.93 , 107.216804201
9.94 , 107.351837959
9.95 , 107.486871718
9.96 , 107.621905476
9.97 , 107.756939235
9.98 , 107.891972993
9.99 , 108.027006752
10 , 108.16204051
10.01 , 108.297074269
10.02 , 108.432108027
10.03 , 108.567141785
10.04 , 108.702175544
10.05 , 108.837209302
10.06 , 108.972243061
10.07 , 109.107276819
10.08 , 109.242310578
10.09 , 109.377344336
10.1 , 109.512378095
10.11 , 109.647411853
10.12 , 109.782445611
10.13 , 109.91747937
10.14 , 110.052513128
10.15 , 110.187546887
10.16 , 110.322580645
10.17 , 110.457614404
10.18 , 110.592648162
10.19 , 110.72768192
10.2 , 110.862715679
10.21 , 110.997749437
10.22 , 111.132783196
10.23 , 111.267816954
10.24 , 111.402850713
10.25 , 111.537884471
10.26 , 111.67291823
10.27 , 111.807951988
10.28 , 111.942985746
10.29 , 112.078019505
10.3 , 112.213053263
10.31 , 112.348087022
10.32 , 112.48312078
10.33 , 112.618154539
10.34 , 112.753188297
10.35 , 112.888222056
10.36 , 113.023255814
10.37 , 113.158289572
10.38 , 113.293323331
10.39 , 113.428357089
10.4 , 113.563390848
10.41 , 113.698424606
10.42 , 113.833458365
10.43 , 113.968492123
10.44 , 114.103525881
10.45 , 114.23855964
10.46 , 114.373593398
10.47 , 114.508627157
10.48 , 114.643660915
10.49 , 114.778694674
10.5 , 114.913728432
10.51 , 115.048762191
10.52 , 115.183795949
10.53 , 115.318829707
10.54 , 115.453863466
10.55 , 115.588897224
10.56 , 115.723930983
10.57 , 115.858964741
10.58 , 115.9939985
10.59 , 116.129032258
10.6 , 116.264066017
10.61 , 116.399099775
10.62 , 116.534133533
10.63 , 116.669167292
10.64 , 116.80420105
10.65 , 116.939234809
10.66 , 117.074268567
10.67 , 117.209302326
10.68 , 117.344336084
10.69 , 117.479369842
10.7 , 117.614403601
10.71 , 117.749437359
10.72 , 117.884471118
10.73 , 118.019504876
10.74 , 118.154538635
10.75 , 118.289572393
10.76 , 118.424606152
10.77 , 118.55963991
10.78 , 118.694673668
10.79 , 118.829707427
10.8 , 118.964741185
10.81 , 119.099774944
10.82 , 119.234808702
10.83 , 119.369842461
10.84 , 119.504876219
10.85 , 119.639909977
10.86 , 119.774943736
10.87 , 119.909977494
10.88 , 120.045011253
10.89 , 120.180045011
10.9 , 120.31507877
10.91 , 120.450112528
10.92 , 120.585146287
10.93 , 120.720180045
10.94 , 120.855213803
10.95 , 120.990247562
10.96 , 121.12528132
10.97 , 121.260315079
10.98 , 121.395348837
10.99 , 121.530382596
11 , 121.665416354
11.01 , 121.800450113
11.02 , 121.935483871
11.03 , 122.070517629
11.04 , 122.205551388
11.05 , 122.340585146
11.06 , 122.475618905
11.07 , 122.610652663
11.08 , 122.745686422
11.09 , 122.88072018
11.1 , 123.015753938
11.11 , 123.150787697
11.12 , 123.285821455
11.13 , 123.420855214
11.14 , 123.555888972
11.15 , 123.690922731
11.16 , 123.825956489
11.17 , 123.960990248
11.18 , 124.096024006
11.19 , 124.231057764
11.2 , 124.366091523
11.21 , 124.501125281
11.22 , 124.63615904
11.23 , 124.771192798
11.24 , 124.906226557
11.25 , 125.041260315
11.26 , 125.176294074
11.27 , 125.311327832
11.28 , 125.44636159
11.29 , 125.581395349
11.3 , 125.716429107
11.31 , 125.851462866
11.32 , 125.986496624
11.33 , 126.121530383
11.34 , 126.256564141
11.35 , 126.391597899
11.36 , 126.526631658
11.37 , 126.661665416
11.38 , 126.796699175
11.39 , 126.931732933
11.4 , 127.066766692
11.41 , 127.20180045
11.42 , 127.336834209
11.43 , 127.471867967
11.44 , 127.606901725
11.45 , 127.741935484
11.46 , 127.876969242
11.47 , 128.012003001
11.48 , 128.147036759
11.49 , 128.282070518
11.5 , 128.417104276
11.51 , 128.552138035
11.52 , 128.687171793
11.53 , 128.822205551
11.54 , 128.95723931
11.55 , 129.092273068
11.56 , 129.227306827
11.57 , 129.362340585
11.58 , 129.497374344
11.59 , 129.632408102
11.6 , 129.76744186
11.61 , 129.902475619
11.62 , 130.037509377
11.63 , 130.172543136
11.64 , 130.307576894
11.65 , 130.442610653
11.66 , 130.577644411
11.67 , 130.71267817
11.68 , 130.847711928
11.69 , 130.982745686
11.7 , 131.117779445
11.71 , 131.252813203
11.72 , 131.387846962
11.73 , 131.52288072
11.74 , 131.657914479
11.75 , 131.792948237
11.76 , 131.927981995
11.77 , 132.063015754
11.78 , 132.198049512
