time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
7.628000000000882,68.8558338336784,70.86476068508107,70.77994573603917,71.29309147789812,69.93729130585611,0
7.629000000000882,68.85644309358015,70.86426191234698,70.78167436556453,71.29293432059353,69.93736371958303,0
7.630000000000883,68.85705943279186,70.86375899857153,70.78338764918505,71.2927729252396,69.93743697321193,0
7.631000000000883,68.85768283962698,70.86325195701387,70.78508544273322,71.29260732234299,69.93751106873727,0
7.632000000000883,68.85831330004515,70.8627407994707,70.78676760227717,71.2924375428005,69.9375860081944,0
7.633000000000884,68.85895079932669,70.86222553723968,70.7884339846641,71.29226361783515,69.93766179361832,0
7.634000000000884,68.85959532293724,70.86170618153955,70.79008444808297,71.29208557885971,69.93773842702531,0
7.635000000000884,68.86024685704055,70.86118274378055,70.79171885266896,71.2919034573094,69.9378159104006,0
7.636000000000885,68.86090538567545,70.86065523248405,70.7933409630232,71.291717185747,69.93789417131887,0
7.637000000000885,68.861570893994,70.86012365578164,70.79495118200772,71.29152676837634,69.9379732011095,0
7.638000000000885,68.86224336647803,70.85958802019601,70.79654931915655,71.29133222550939,69.93805300244577,0
7.639000000000886,68.86292278769466,70.85904833191572,70.79813510780019,71.29113357988817,69.93813357946426,0
7.640000000000886,68.86360914302215,70.85850459794457,70.79970828901851,71.29093085462927,69.93821493616024,0
7.641000000000886,68.86430241918708,70.85795682698334,70.80126861230582,71.29072407295011,69.93829707636579,0
7.642000000000887,68.86500260457484,70.85740502999629,70.80281583619039,71.29051325792216,69.93838000373303,0
7.643000000000887,68.865709689357,70.85684922050305,70.8043497287909,71.29029843225101,69.9384637217216,0
7.644000000000887,68.86642366547548,70.85628941464199,70.80587006829663,71.29007961808578,69.93854823359067,0
7.645000000000888,68.86714452652022,70.85572563105227,70.80737664336172,71.28985683685765,69.93863354239419,0
7.646000000000888,68.86787226753226,70.85515789062117,70.8088692534071,71.28963010914845,69.93871965097961,0
7.647000000000888,68.86860688476001,70.85458621613941,70.810347708827,71.28939945458883,69.93880656198925,0
7.648000000000889,68.86934837539209,70.85401063190217,70.81181183109953,71.28916489178428,69.93889427786375,0
7.649000000000889,68.87009673728554,70.85343116328893,70.81326145280347,71.28892643826795,69.93898280084743,0
7.650000000000889,68.87085196870454,70.85284783634789,70.81469641754582,71.28868411047759,69.93907213299522,0
7.65100000000089,68.87161406808082,70.85226067740616,70.81611657980655,71.2884379237544,69.9391622761804,0
7.65200000000089,68.87238303380352,70.85166971272082,70.81752180470872,71.28818789236078,69.93925323210335,0
7.65300000000089,68.87315886404309,70.85107496818058,70.81891196772354,71.28793402951378,69.93934500230085,0
7.654000000000891,68.87394155661161,70.85047646906409,70.8202869543204,71.28767634743142,69.9394375881554,0
7.655000000000891,68.87473110885945,70.8498742398565,70.82164665957335,71.28741485738833,69.93953099090501,0
7.656000000000891,68.8755275176062,70.8492683041231,70.8229909877347,71.28714956977815,69.93962521165251,0
7.657000000000892,68.8763307791032,70.84865868443649,70.82431985178731,71.28688049417893,69.93972025137494,0
7.658000000000892,68.87714088902312,70.84804540235191,70.82563317298586,71.28660763941983,69.93981611093253,0
7.659000000000892,68.87795784247211,70.84742847842409,70.8269308803977,71.28633101364559,69.93991279107702,0
7.660000000000893,68.87878163401962,70.84680793225849,70.82821291045187,71.28605062437742,69.94001029245982,0
7.661000000000893,68.87961225774068,70.84618378258911,70.82947920650493,71.28576647856809,69.94010861563911,0
7.662000000000893,68.88044970726585,70.84555604737589,70.83072971843066,71.28547858264989,69.94020776108684,0
7.663000000000894,68.88129397583489,70.84492474391439,70.83196440223901,71.2851869425742,69.94030772919463,0
7.664000000000894,68.88214505634956,70.84428988895111,70.83318321972885,71.28489156384221,69.94040852027928,0
7.665000000000894,68.88300294142302,70.84365149879926,70.83438613817786,71.28459245152598,69.94051013458731,0
7.666000000000895,68.88386762342338,70.84300958944645,70.83557314849213,71.28428960981057,69.94061257194743,0
7.667000000000895,68.88473909454082,70.84236417658498,70.83674428263214,71.28398304126614,69.94071583143963,0
7.668000000000895,68.88561734685837,70.84171527558534,70.83789955030615,71.28367274821601,69.94081991260791,0
7.669000000000896,68.88650237238008,70.84106290154202,70.83903895631299,71.28335873235344,69.94092481512865,0
7.670000000000896,68.88739416304303,70.84040706935294,70.84016250354051,71.28304099469776,69.94103053875197,0
7.671000000000896,68.88829271071282,70.83974779380748,70.84127019501813,71.28271953558824,69.94113708326084,0
7.672000000000897,68.88919800716613,70.83908508966732,70.84236203535258,71.28239435470013,69.94124444844128,0
7.673000000000897,68.89011004406198,70.83841897173227,70.84343803169874,71.28206545107453,69.94135263406182,0
7.674000000000897,68.89102881290502,70.83774945488726,70.84449819438424,71.28173282315491,69.94146163985937,0
7.675000000000898,68.89195430307031,70.83707655216176,70.84554504025698,71.28139640655417,69.94157141785112,0
7.676000000000898,68.89288650093468,70.83640027321125,70.84658168018413,71.28105610933915,69.94168190846615,0
7.677000000000898,68.89382539143928,70.83572062604108,70.84760774679762,71.28071192322383,69.94179311835312,0
7.678000000000899,68.89477095670888,70.83503761624044,70.8486230855758,71.28036383601088,69.94190505015649,0
7.679000000000899,68.89572317718069,70.83435124849834,70.84962754874329,71.28001183651935,69.9420177064205,0
7.680000000000899,68.89668203238207,70.83366152765314,70.85062099540366,71.27965591443346,69.94213108957185,0
7.6810000000009,68.89764750150602,70.83296845942515,70.85160329162261,71.27929606015819,69.94224520190774,0
7.6820000000009,68.89861956381722,70.83227205087317,70.85257431047967,71.27893226467988,69.9423600455888,0
7.6830000000009,68.89959819892297,70.83157231062424,70.85353393210093,71.27856451943286,69.94247562263536,0
7.684000000000901,68.90058338693781,70.83086924892591,70.85448204367923,71.27819281617275,69.94259193492651,0
7.685000000000901,68.9015751085672,70.83016287756678,70.85541853948563,71.2778171468579,69.94270898420112,0
7.686000000000901,68.90257334513143,70.82945320970657,70.85634332087314,71.27743750354007,69.94282677206026,0
7.687000000000902,68.90357807854699,70.82874025965093,70.85725629627125,71.27705387826505,69.94294529997046,0
7.688000000000902,68.90458929127949,70.82802404259921,70.85815738116951,71.27666626298412,69.94306456926761,0
7.689000000000902,68.90560696627946,70.82730457438805,70.85904649808828,71.27627464947665,69.94318458116084,0
7.690000000000903,68.90663108690885,70.82658187124711,70.85992357653315,71.2758790292844,69.94330533673688,0
7.691000000000903,68.9076616368653,70.82585594957801,70.86078855293192,71.27547939365742,69.94342683696397,0
7.692000000000903,68.90869860010787,70.82512682576382,70.86164137055154,71.27507573351177,69.94354908269598,0
7.693000000000904,68.90974196078787,70.82439451601174,70.86248197939406,71.27466803939808,69.94367207467617,0
7.694000000000904,68.91079170318594,70.82365903622994,70.86331033607085,71.27425630148142,69.94379581354092,0
7.695000000000904,68.91184781165656,70.8229204019365,70.86412640365535,71.2738405095309,69.9439202998234,0
7.696000000000905,68.91291027058037,70.82217862819778,70.8649301515144,71.273420652919,69.94404553395707,0
7.697000000000905,68.91397834560176,70.82143330888016,70.86572155801584,71.27299672185231,69.94417154590629,0
7.698000000000906,68.91505121520048,70.82068398745301,70.86650061474134,71.27256869815568,69.94429837177567,0
7.699000000000906,68.91612908136206,70.81993078517445,70.86726732072876,71.27213655854611,69.94442600862737,0
7.700000000000906,68.9172121402021,70.81917380817002,70.86802168330354,71.27170028056084,69.94455445474162,0
